Fecha,Generación total,Consumo total,Autoconsumo,Energía suministrada a la red,Energía obtenida de la red
[dd.MM.yyyy],[Wh],[Wh],[Wh],[Wh],[Wh]
12.09.2023,41999.2367,67462.2367,41952.2367,47.0,25510.0
13.09.2023,18951.6269,46667.6269,18943.6269,8.0,27724.0
14.09.2023,30415.8872,46945.8872,30405.8872,10.0,16540.0
15.09.2023,34760.6631,40839.6631,34676.6631,84.0,6163.0
16.09.2023,48328.0358,62142.0358,48320.0358,8.0,13822.0
17.09.2023,42907.3931,52518.3931,42842.3931,65.0,9676.0
18.09.2023,38544.1444,61470.1444,38513.1444,31.0,22957.0
19.09.2023,21157.7081,43986.7081,21148.7081,9.0,22838.0
20.09.2023,41247.3739,56927.3739,41206.3739,41.0,15721.0
21.09.2023,38816.8542,63031.8542,38749.8542,67.0,24282.0
22.09.2023,45200.0222,70816.0222,45176.0222,24.0,25640.0
23.09.2023,47789.7881,69738.7881,47759.7881,30.0,21979.0
24.09.2023,46231.8725,70594.8725,46217.8725,14.0,24377.0
25.09.2023,46583.9417,76501.9417,46542.9417,41.0,29959.0
26.09.2023,47201.4225,68332.4225,47175.4225,26.0,21157.0
27.09.2023,17310.0233,48203.0233,17307.0233,3.0,30896.0
28.09.2023,27375.6219,45741.6219,27353.6219,22.0,18388.0
29.09.2023,21798.9464,38115.9464,21764.9464,34.0,16351.0
30.09.2023,17801.9839,63187.9839,17801.9839,0.0,45386.0
01.10.2023,38400.2014,59025.2014,38380.2014,20.0,20645.0
02.10.2023,46867.7231,80509.7231,46833.7231,34.0,33676.0
03.10.2023,39260.0414,58311.0414,39210.0414,50.0,19101.0
04.10.2023,15295.5258,61695.5258,15293.5258,2.0,46402.0
05.10.2023,16312.0056,39203.0056,16265.0056,47.0,22938.0
06.10.2023,35276.7997,54712.7997,35237.7997,39.0,19475.0
07.10.2023,9126.1361,44390.1361,9122.1361,4.0,35268.0
08.10.2023,24215.13,48788.13,24201.13,14.0,24587.0
09.10.2023,28106.6783,38377.6783,28070.6783,36.0,10307.0
10.10.2023,49946.3047,71925.3047,49930.3047,16.0,21995.0
11.10.2023,45217.1453,65927.1453,45194.1453,23.0,20733.0
12.10.2023,33005.7308,64723.7308,32984.7308,21.0,31739.0
13.10.2023,13807.1828,31941.1828,13798.1828,9.0,18143.0
14.10.2023,32867.9903,48528.9903,32840.9903,27.0,15688.0
15.10.2023,37504.5353,47884.5353,37461.5353,43.0,10423.0
16.10.2023,43852.31,63945.31,43826.31,26.0,20119.0
17.10.2023,29924.3611,44458.3611,29913.3611,11.0,14545.0
18.10.2023,46697.6472,79939.6472,46679.6472,18.0,33260.0
19.10.2023,27626.9947,51219.9947,27621.9947,5.0,23598.0
20.10.2023,42533.0056,63428.0056,42515.0056,18.0,20913.0
21.10.2023,42583.2136,57659.2136,42336.2136,247.0,15323.0
22.10.2023,42238.2903,58510.2903,42219.2903,19.0,16291.0
23.10.2023,39065.97,58725.97,39035.97,30.0,19690.0
24.10.2023,31047.635,67957.635,31046.635,1.0,36911.0
25.10.2023,28816.7292,64453.7292,28812.7292,4.0,35641.0
26.10.2023,8306.0839,56338.0839,8306.0839,0.0,48032.0
27.10.2023,16635.7669,44744.7669,16620.7669,15.0,28124.0
28.10.2023,27914.595,58088.595,27907.595,7.0,30181.0
29.10.2023,27073.7483,39175.7483,26990.7483,83.0,12185.0
30.10.2023,42056.7708,56827.7708,41976.7708,80.0,14851.0
31.10.2023,14725.73,43054.73,14713.73,12.0,28341.0
01.11.2023,35830.4164,58293.4164,35791.4164,39.0,22502.0
02.11.2023,40373.1494,53415.1494,40273.1494,100.0,13142.0
03.11.2023,15817.7158,55363.7158,15817.7158,0.0,39546.0
04.11.2023,20817.2381,35302.2381,20773.2381,44.0,14529.0
05.11.2023,47188.2197,55718.2197,47153.2197,35.0,8565.0
06.11.2023,36001.6556,45147.6556,35959.6556,42.0,9188.0
07.11.2023,46144.0061,68348.0061,46134.0061,10.0,22214.0
08.11.2023,45726.6453,70985.6453,45663.6453,63.0,25322.0
09.11.2023,44158.4847,70422.4847,44141.4847,17.0,26281.0
10.11.2023,46012.6619,60815.6619,45982.6619,30.0,14833.0
11.11.2023,45211.2142,66305.2142,45157.2142,54.0,21148.0
12.11.2023,45196.59,66582.59,45149.59,47.0,21433.0
13.11.2023,40615.5494,64935.5494,40566.5494,49.0,24369.0
14.11.2023,44628.4022,67415.4022,44584.4022,44.0,22831.0
15.11.2023,47445.1978,76058.1978,47397.1978,48.0,28661.0
16.11.2023,41000.9114,66574.9114,40960.9114,40.0,25614.0
17.11.2023,36533.4778,65015.4778,36481.2778,52.2,28534.2
18.11.2023,41605.0258,74778.0258,41569.0258,36.0,33209.0
19.11.2023,11410.1178,67869.1178,11410.1178,0.0,56459.0
20.11.2023,4823.5544,50844.5544,4822.5544,1.0,46022.0
21.11.2023,25014.5642,49275.5642,24995.5642,19.0,24280.0
